id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,1.23696318042e-05,7.89201504148e-09,1.88822596101e-05,0.000198433728656,2.97649416225e-09,7.6347743061e-07,7.2800297346e-08,3.44884476533e-09,0.000130375221488,2.19691678183e-08,0.00372394127771,0.00227690045722,8.76325429999e-06,7.61983665143e-06,0.000188150777831,0.00245190178975,0.00276050809771,2.20564688789e-05,0.158328101039,9.87429071841e-09,0.000266018672846,2.38862457591e-10,0.00486097391695,0.000130954664201,0.0719396844506,0.000727559498046,2.14030455936e-06,7.46448276914e-05,0.000845889910124,0.167294040322,0.0107229361311,0.019027383998,4.12877816416e-05,1.42272517678e-06,1.84150794666e-05,2.65877497796e-09,2.32998954743e-05,0.0119965774938,0.000763520365581,0.000145725076436,0.147122353315,1.74881819248e-07,0.000987692386843,0.268515437841,0.00240111048333,1.51441004181e-09,1.12426573651e-06,4.363017797e-05,7.47712510929e-06,1.05175790299e-09,1.48399903992e-05,1.59344824624e-06,4.18617710238e-05,6.80124045971e-09,8.25699686402e-08,1.49555532403e-07,1.77843890015e-06,0.00101511972025,9.83614199868e-07,1.48269123201e-06,2.27180271395e-06,0.000342695711879,0.000174961838638,5.82788270549e-05,4.51977761884e-08,2.00269453798e-11,0.000336362543749,0.0580204762518,2.31546573559e-06,1.85997832887e-05,5.81180620429e-06,3.41338790122e-07,0.0197989977896,0.000227387179621,5.73458164581e-05,7.22577622736e-11,2.10520695987e-07,0.0162844415754,5.95995564012e-09,4.02131772717e-05,1.23994183809e-07,7.14655723488e-10,8.79230697137e-07,7.52632047352e-07,0.00447821151465,4.0686265379e-07,1.04984849258e-06,2.13460580767e-07,0.00295524322428,0.00031297255191,0.000246710696956,6.73254544381e-05,0.00342713994905,0.0121801681817,0.00017719110474,2.1959795049e-05,0.00158986146562,9.75325953334e-09,7.27597296191e-07
36,2.02588125831e-05,3.62713331592e-12,3.26265507666e-11,1.82552784e-09,2.69014865939e-10,7.44653338991e-10,2.9312343568e-13,4.81862620916e-08,4.55469762528e-06,1.06039506065e-08,2.67449462577e-09,0.000854297191836,0.000122186305816,0.000256964500295,6.63642822474e-07,1.71923957737e-07,1.46240541898e-09,2.23071692744e-05,1.23372763028e-06,0.000155664034537,3.54970302396e-06,7.86461954588e-12,1.12789300122e-09,9.8901255241e-11,5.40337719013e-10,4.39440622779e-10,2.5034143647e-09,6.0347295737e-12,5.99216010144e-10,6.685815096e-12,1.81091375229e-09,9.35292177928e-07,6.94790269762e-09,4.59029593003e-07,2.53134319061e-10,1.21357091043e-12,1.50297929657e-09,5.70875248115e-12,5.59631993524e-11,7.1027298626e-13,7.90226273306e-10,0.000729281804524,2.37176323026e-09,3.66099439653e-09,8.31757718256e-10,4.92928231566e-09,6.45827169521e-09,3.40974656865e-06,4.58771392005e-05,5.68760273253e-12,1.55831344273e-07,5.0795527784e-08,7.05157845005e-07,1.78637071713e-06,6.8768113124e-06,7.23326365915e-06,2.57286210115e-08,4.07467865005e-10,7.25351674191e-06,5.50715614604e-13,1.88357250863e-06,4.16584633456e-09,3.16386383759e-09,1.80555499441e-08,4.24533396881e-07,3.20697024492e-09,3.55028006993e-09,4.52139747864e-09,7.41037897711e-09,5.34880314262e-07,3.27862847982e-09,4.85978701725e-10,5.54658576846e-08,1.67229164544e-11,0.995928823948,2.29815385472e-11,5.83812109767e-10,1.18888991096e-07,4.01139954587e-10,6.16793798258e-08,3.00298585998e-09,9.91062266975e-13,2.27055885205e-09,0.000827592797577,0.000965461251326,1.23397654761e-07,1.22545884551e-07,1.20558860672e-08,1.65592184409e-09,1.15040329547e-05,4.13319298787e-08,3.28242504111e-06,4.95938934364e-07,9.10812286747e-06,2.18296622734e-06,6.18654212303e-08,3.69603476713e-08,5.48271046619e-11,1.99214673557e-06
39,6.92821231496e-08,2.95130507766e-06,2.62856616473e-07,2.09422228181e-06,1.52317866764e-07,2.21929461475e-08,1.67721452726e-06,4.12453346144e-06,8.8810434562e-09,2.58521195065e-05,1.47248391258e-09,3.2617828577e-11,2.93668313134e-06,6.24963192308e-09,3.14740539187e-10,2.96581621484e-08,1.82384706296e-12,1.54547478814e-06,5.42539524417e-09,6.56862724213e-08,3.3913624975e-07,1.94205845849e-10,4.01641997438e-10,7.10715930552e-09,4.33373514852e-09,1.17074039352e-08,0.0024801956024,6.64683239004e-11,3.70895705259e-08,4.51504588925e-12,2.33540481531e-06,7.6721721598e-07,3.6341368741e-06,5.3784251719e-08,1.85264116226e-06,2.99550784177e-09,3.2849261089e-08,1.60106693528e-12,3.76947389968e-10,1.05247375259e-08,8.39645908357e-10,3.11857343149e-06,2.75533764693e-08,1.5134200837e-10,6.08117467493e-09,2.31073915558e-09,6.11136670159e-07,1.60575175379e-09,1.8479946462e-08,1.61945637456e-10,7.26931393729e-05,1.88519457822e-08,1.77139702373e-06,2.79278218329e-08,2.91586620733e-05,6.73936924045e-08,0.000168597398442,1.77036838522e-08,4.83912913296e-07,9.71551230577e-07,3.96770900579e-08,3.65813823677e-09,2.72312661309e-09,5.85436691836e-06,8.33735782635e-08,6.8856847065e-05,3.34829280746e-07,1.47981460419e-10,4.77075700474e-05,0.000277066603303,1.26027475744e-06,0.000270986143732,2.73842393206e-09,3.57558427311e-10,4.98730230447e-08,0.995673954487,0.00052083726041,2.89583488482e-13,1.20639970191e-05,2.02993987841e-07,2.24565119424e-05,8.05073993582e-11,4.59861075797e-05,2.38209114656e-08,9.3595520223e-10,5.38670519745e-06,2.70927762358e-06,0.000210849684663,6.8848275987e-06,8.46028491708e-09,1.93575484531e-08,5.10276376708e-10,3.4372797586e-07,7.13350267745e-10,1.99610371965e-06,5.77946579483e-10,1.15333136819e-07,1.88491583453e-10,1.52032143887e-05
41,6.92994774454e-07,1.13742314178e-11,3.33068239655e-10,7.32987501806e-08,9.92255930199e-12,3.27020049928e-10,4.76907818792e-11,1.77737869995e-12,1.19103674479e-07,6.01480532048e-11,0.993204474449,5.77615246584e-05,4.12878580391e-05,6.48242171053e-09,0.0058608786203,1.88801766399e-06,0.000107390784251,2.42218743551e-06,8.32357836771e-05,5.01321466978e-12,1.87323200862e-06,2.79426709635e-13,1.49971424168e-09,7.94904053691e-08,0.000183719341294,5.03793171447e-06,5.91285065354e-08,1.53073165166e-06,4.14556609485e-07,3.94439325646e-08,8.33513581711e-07,1.00023919458e-06,5.264286429e-08,8.18625549293e-12,2.06794666155e-05,2.4766000882e-12,4.21069437095e-08,3.01319488472e-07,2.48541520698e-09,1.24918997368e-09,1.46118523503e-07,1.61636705798e-07,3.58289275937e-06,1.202574731e-05,1.330863455e-07,2.18926040491e-11,2.45198278348e-10,1.58808948214e-08,1.23018082832e-07,3.05101516967e-12,7.10897651857e-09,4.93951146652e-09,2.18707782551e-07,3.61917071832e-12,8.57136306376e-10,3.97043065092e-10,2.64425148444e-10,3.84494605044e-08,2.81473866437e-09,5.16995202204e-09,4.6670628473e-10,2.15161139749e-06,1.00979941635e-05,1.60125139814e-07,7.78617101349e-11,5.68170998531e-13,6.37804805592e-06,9.38238642334e-08,1.04282145419e-10,2.08851091976e-09,6.02781990988e-10,4.48846071421e-09,0.000197109417059,5.55363430976e-06,1.62906690093e-06,6.66789453513e-12,2.58199350789e-09,5.74267460252e-07,2.16827749332e-12,1.32278155096e-09,1.23819976494e-09,4.81557122737e-13,8.74490369007e-10,6.14998318937e-09,1.30268986709e-07,1.20468202081e-09,7.75527309038e-10,1.05048769683e-09,2.43576323555e-05,7.43226422628e-08,1.9407987395e-07,3.75437048206e-06,6.71839588904e-05,1.49311210862e-06,4.19132311436e-06,1.93724716269e-08,8.23905793368e-05,5.07348191237e-11,7.76108066702e-08
44,0.00039594899863,9.36977384569e-10,3.76639661681e-08,2.08832193493e-06,8.85098128123e-09,4.20294519188e-08,1.86959919768e-10,5.34790103757e-07,0.000458063470433,2.35857541497e-07,1.70828730006e-06,0.000376943178708,0.00337699614465,7.88089164416e-06,2.92920449283e-05,5.46025148651e-06,2.26749623522e-08,0.0263578426093,4.57403439214e-06,4.59892902427e-07,0.000679396092892,2.69604061298e-10,5.45917600903e-07,3.77067301827e-08,5.28590113902e-08,7.3557913538e-07,4.08129693596e-07,1.47512206894e-08,7.99247573013e-07,3.23770763089e-07,1.21710183976e-06,4.29799183621e-05,6.8369655537e-07,0.000125838880194,6.1243717937e-06,2.57517566299e-11,4.44547168854e-07,5.03748687208e-08,3.15192483225e-10,2.227628082e-09,1.84664621372e-08,2.80178337562e-05,1.48703406921e-07,3.5053282943e-08,2.26019007954e-08,1.94863264369e-06,3.99178088628e-06,7.09644268682e-07,8.96439014468e-05,5.07909325709e-10,1.28778519866e-05,0.000178676476935,0.891764760017,5.95970846007e-07,7.07503495505e-05,3.32027084369e-05,2.97273027172e-06,1.5722854414e-06,3.24132852256e-05,2.9969879356e-10,7.06743448973e-05,1.1150938235e-06,0.00198855344206,2.74546891887e-06,0.0364458151162,1.4715695329e-07,0.000189488957403,1.27837108721e-06,3.56498026122e-06,0.000163489952683,3.21184359109e-07,4.20064338869e-07,1.31577496632e-06,1.06214929474e-06,0.000144607634866,9.64972457496e-09,3.20738209325e-08,9.92087620943e-07,2.93931390338e-09,0.000428845029091,1.50228743223e-07,2.21857705818e-11,3.32365431177e-07,0.027877073735,0.00103274057619,2.26620684884e-07,3.59826117347e-05,1.44561590787e-06,5.97085345362e-05,4.19564503318e-06,8.7952166723e-06,0.00630881264806,0.00038520025555,5.90993113292e-05,0.000637679942884,2.86183080789e-06,3.24424217979e-05,8.50886638926e-10,8.63868353917e-06
46,1.38544521633e-06,2.10191044257e-12,3.47645934262e-09,2.51940928138e-05,4.49183940043e-10,2.2830723978e-09,1.02290979506e-11,1.68753846452e-08,1.78093796421e-06,4.08389329298e-11,2.00797087291e-10,4.73160621794e-09,1.96253694185e-07,1.92868160678e-12,4.65563351759e-11,1.70586815784e-08,5.34940269707e-14,7.03965952198e-07,4.49708847938e-09,3.43359729538e-10,3.71386647657e-07,5.74545142365e-12,2.33143038209e-09,5.04189398565e-12,1.42964936764e-11,1.76359083587e-11,4.09138394275e-08,1.40744249588e-10,1.19334223059e-10,1.82434015811e-12,7.9946133047e-10,1.75835648406e-05,4.54512655779e-06,5.24663046235e-05,1.65972062405e-06,1.34551246013e-12,1.76530235763e-07,3.4092673129e-11,8.14894610124e-11,7.19873771704e-10,4.70194412919e-13,9.11240306323e-07,3.60707852476e-10,3.90729592778e-12,9.25409748831e-12,0.00248750112951,0.986716151237,1.51935864064e-12,5.44553402371e-10,3.95422887142e-12,0.0015729671577,0.000887601578142,0.000121199736896,1.52650600493e-10,3.57522162631e-06,0.00165909109637,1.09703506723e-07,4.23553188966e-07,9.33447881835e-05,3.05084082997e-11,0.00155319005717,2.50929699241e-09,1.01494578075e-07,6.58233219042e-08,0.000516514352057,0.000216407104745,1.47407445183e-06,8.81811423881e-09,0.00047437066678,0.00123155850451,5.02657712786e-05,1.29354740253e-08,1.39218664374e-10,5.34347305986e-12,1.77571791937e-06,1.17660956533e-08,2.81003265101e-09,2.52162757342e-09,2.21142253815e-11,0.000109316111775,6.83187462158e-09,1.41547906209e-13,6.61299679905e-07,1.01262057797e-05,1.61179052327e-08,9.39386901599e-10,2.01613761419e-06,0.000857131555676,3.86619694837e-06,5.12198117253e-10,3.02459579871e-06,1.48925793919e-09,4.81614642922e-06,1.00099941847e-06,2.42726800934e-05,2.42462525751e-11,0.00128882599529,2.20245661986e-11,5.59507284947e-09
47,8.1857439227e-07,7.36160923887e-11,7.6043657482e-11,2.91450533041e-07,1.23993404433e-09,1.76461991686e-08,2.88714000624e-11,1.44811886926e-08,2.53019152296e-07,2.34602948179e-10,3.41840306062e-11,8.37493185912e-09,7.13476367764e-07,3.91367363864e-12,6.66610308619e-11,1.00501579281e-10,4.42363647882e-13,2.00623526325e-06,6.01323491001e-10,2.71751038339e-10,1.29834294427e-08,7.32885020033e-12,4.21388646199e-10,3.13837497656e-11,2.09210825747e-11,2.71269139963e-12,8.26019146416e-08,2.13848119768e-10,3.93768108398e-11,1.35363833857e-13,1.83408344068e-10,7.2529865065e-06,4.97912935771e-07,0.00257809576578,4.93068270657e-08,2.56408713706e-11,4.1322030242e-09,1.29669270113e-11,3.00597907676e-10,2.99772151546e-11,2.91591577273e-12,1.49814489703e-08,3.29544377897e-11,4.80977535577e-10,4.2929384006e-12,0.961169540882,0.00244519650005,5.88525886011e-12,1.29187452402e-10,1.11668946659e-11,3.9635309804e-05,0.0133585166186,1.26013437693e-05,4.9286303927e-09,1.91684478068e-07,0.000207623670576,4.13461762605e-08,2.82249001948e-09,0.00154370092787,2.92618820884e-13,0.0183265171945,1.16304472997e-10,1.05261854344e-07,5.47412604135e-08,1.2546220205e-05,2.25728356895e-07,3.13913446348e-08,1.62994961972e-09,8.10996283462e-08,3.51533503817e-06,3.58545008794e-07,1.7208443559e-09,1.78957487718e-10,1.67895437136e-11,5.86245841987e-05,2.85366974495e-09,1.41923653385e-10,3.18731419036e-09,8.71396454993e-10,1.28381361719e-05,3.50508457814e-08,5.40251003656e-13,1.64122255342e-07,2.3976974262e-05,1.21145248499e-07,1.23763976845e-09,1.29312218178e-06,1.62577380252e-05,3.87549107472e-07,5.88660120648e-10,2.24147065353e-08,1.71690448525e-08,1.02681966041e-07,8.43784960125e-07,3.41391370284e-07,2.33945102873e-11,0.000174468717887,5.18798302929e-11,4.29108443223e-10
51,1.44672291924e-08,3.71353260642e-11,2.12945194811e-09,5.02050809814e-08,1.912499022e-12,7.3625550101e-11,4.85764414804e-11,1.17711537132e-12,2.80087814053e-10,1.43045034151e-10,3.34864853357e-05,1.2146597328e-06,2.257932465e-06,1.86741053176e-10,0.000883740663994,1.41956638799e-06,1.46586298797e-05,2.90226314092e-08,1.03415891317e-06,4.72467724666e-12,6.13207384959e-06,2.21326619141e-13,3.60039331682e-10,5.00904789078e-05,3.59082841896e-05,2.25191092795e-06,2.54025973589e-08,0.000404567952501,6.04867182119e-07,4.06123035646e-07,3.76121306545e-06,6.74851676763e-08,1.0829137409e-07,5.72159073592e-13,4.28897037636e-05,4.21973586173e-14,4.58294485695e-10,4.34551620856e-05,1.0843889342e-08,2.05814529863e-07,3.36850035865e-07,1.25183724498e-10,0.000191879866179,3.33211828547e-05,4.29021838499e-07,3.17887697502e-13,5.76899084059e-11,2.46800824222e-09,1.29575923324e-07,9.58467680223e-13,4.58326177011e-09,7.95036925183e-10,2.05085575544e-06,1.11783455756e-11,8.16249012825e-10,1.34823618936e-09,3.66413099862e-09,2.84181351162e-06,4.43647474313e-09,2.09720795397e-07,5.54589013602e-11,0.00172984215897,1.05063063529e-05,2.44384011694e-07,7.24564852561e-10,4.88318760428e-12,1.39090652738e-05,7.86220607552e-06,5.64426505534e-09,1.5867601677e-09,5.66650164291e-11,1.86900805943e-09,0.000216510685277,0.995455980301,4.06624706129e-10,9.29881519007e-12,1.96109315453e-08,8.15267675591e-09,2.4066707828e-12,7.95438881429e-10,4.46194831083e-10,2.3850288064e-12,3.7120773122e-09,7.71659749987e-11,2.26179297513e-09,5.16236653425e-09,2.30721242112e-09,4.83773680837e-11,0.000622173305601,1.38307584052e-07,9.05377532945e-07,5.77873252041e-05,2.60658111984e-06,2.61533834589e-08,2.30928407063e-07,1.99104715648e-06,0.000118989897601,2.60395576629e-11,7.19216700418e-07
52,7.24882738723e-06,7.63676144544e-09,8.01077160162e-09,3.45092949772e-08,6.2854006444e-09,1.0225179814e-08,3.73981901003e-10,7.84843109614e-07,1.70620060089e-05,3.34791479872e-06,1.5347616511e-08,0.000129262727569,0.000172100873897,0.972359001637,2.48978676609e-06,3.76184310369e-08,9.48189082806e-08,9.42083061091e-05,4.60936234958e-06,0.00174979958683,7.67859455664e-05,6.16836304257e-11,6.10583850147e-09,1.90882545326e-08,1.33090107823e-08,2.27946799214e-08,7.20420018752e-07,6.72687738845e-11,9.36411254315e-07,1.9112350591e-10,7.75977582634e-07,1.49183551912e-06,6.18408719788e-08,4.94969299325e-07,3.1610060347e-08,2.25048688018e-10,2.40074271574e-08,5.12222819715e-10,7.32598559594e-09,9.77790209911e-11,3.27457350124e-08,0.00122370943427,6.42491386316e-07,5.61286217504e-09,4.87286229145e-07,1.01965258459e-09,1.26881429807e-08,0.0167316365987,0.00433170609176,2.66464888349e-11,4.95702715853e-06,2.2809671929e-09,5.93785898673e-07,5.25215982634e-05,7.07232402419e-06,9.20825868889e-07,5.76588831791e-07,4.53686821444e-09,2.14178683677e-08,1.41910719287e-10,1.6754228227e-08,9.81839143321e-09,8.11489808683e-09,4.79879361137e-07,8.15032752399e-09,3.58588581051e-09,2.69068447523e-08,7.35768612703e-10,1.32782105311e-07,6.23711798653e-07,7.87772069799e-09,2.37500429989e-07,3.27568550063e-08,6.15980461083e-11,0.00161098735407,1.77802939039e-09,2.00664551642e-08,1.28691959866e-10,1.95187837448e-07,4.33652940046e-06,7.53786277841e-09,1.04624564221e-11,5.60104780334e-08,0.000213648716453,0.000232165300986,2.41197835749e-06,2.01394982469e-06,1.38451214937e-08,9.05670958673e-07,4.22705634264e-05,1.03158388498e-08,4.47457796326e-06,9.27492408209e-07,3.77165042664e-06,2.9462733437e-05,6.19668026047e-06,1.06064366179e-08,4.06485040072e-10,0.00086811609799
53,5.84201886866e-09,6.41434380668e-05,1.74584147317e-05,3.04160295173e-07,1.2004967175e-05,3.62172722816e-05,1.97255540115e-05,1.01482442005e-06,1.78320522792e-08,6.51780355838e-05,3.70823038942e-10,2.00454913085e-11,1.76077619152e-09,1.14761427028e-08,8.51937825841e-11,7.92083731938e-09,3.10064474096e-12,8.09369453236e-07,1.54584467449e-09,1.4675010096e-09,7.70057440036e-09,9.04119626388e-11,7.00933588949e-10,6.72687150427e-08,4.58220972277e-09,8.48520542718e-08,1.78460959432e-05,1.88613777374e-10,1.9187880298e-06,2.36845126844e-10,1.61908542395e-06,1.17739755723e-08,6.72504029353e-07,1.91343357825e-10,3.21083348354e-07,1.01678699593e-06,5.26810424617e-07,5.00240994461e-12,4.93955119862e-11,8.04962407841e-09,2.32894614705e-09,2.18478692915e-08,1.68063093042e-06,3.64460857327e-11,2.67754121097e-08,1.36851493679e-11,1.89227993275e-08,2.22998686183e-08,5.76730663226e-10,7.51284867651e-11,2.27106761486e-06,3.69257757704e-09,4.73634962361e-08,5.04859931638e-09,1.62895497091e-09,2.80401142305e-08,4.68432044727e-05,4.41784164806e-10,4.1777853399e-10,1.82962612598e-05,7.75574326983e-10,1.72003389309e-09,2.87226331608e-09,0.00298419594765,4.16072341511e-12,3.57546383611e-08,1.13776604849e-06,1.59353294449e-11,1.37039893322e-10,5.55165122762e-08,2.97074939226e-06,0.959982216358,8.43221381608e-10,2.99273383852e-11,5.1679566182e-10,4.32893239122e-06,0.000172258587554,1.29152449775e-14,0.000126612067106,2.70863949936e-07,0.0362728238106,1.29930274873e-10,0.000140688876854,3.40012573652e-10,9.5447441617e-11,2.55960515005e-08,2.73923546956e-07,7.30512610403e-08,4.52566069953e-07,2.37628072774e-09,4.56985727038e-10,3.39275330052e-10,9.84900566436e-07,1.79867745698e-10,2.55888892298e-07,1.8472698371e-10,7.63743202015e-08,1.44124503998e-10,4.97286711809e-10
57,3.02687759302e-08,1.28051158566e-09,6.978499556e-08,1.27540261019e-07,7.66057078883e-11,2.83498335918e-10,2.95438368214e-10,1.31890713628e-11,6.07354111448e-10,1.12033837762e-09,1.75945824594e-05,4.55300651083e-05,2.03574018087e-06,2.52837590864e-08,0.00102034455631,1.84523687494e-05,0.00392357865348,3.77714526323e-09,7.41752728572e-07,1.23986682032e-10,3.35293370881e-05,4.91676274347e-12,6.31592023126e-09,0.0299765709788,0.000246355106356,0.000194555745111,2.07292288223e-07,0.0266421064734,2.37778785959e-05,3.00336546388e-06,0.00317686563358,3.36075238749e-08,5.42456746189e-06,1.18357052132e-13,3.8070462324e-05,4.41605627934e-13,3.09645264984e-09,4.96259781357e-05,1.48171477576e-06,6.0222006141e-05,9.59856379268e-07,2.38202968461e-09,0.0213897787035,0.000258669111645,0.000321700848872,1.55282714855e-13,7.97432730959e-10,1.94114804231e-08,1.62572894169e-06,3.24180959854e-11,2.36049757518e-08,3.37815275753e-10,5.89731769196e-07,2.78462891634e-10,2.12412776257e-09,9.39245659026e-09,2.14339124227e-08,3.78775839636e-05,2.33344650269e-08,3.70735506294e-05,2.36460833553e-11,0.805728971958,1.48650997289e-06,1.23694269405e-06,6.24141738292e-10,4.86659990084e-10,6.0661373027e-06,3.99218788516e-06,6.13127824067e-08,3.62369823037e-09,1.47784007254e-09,1.55500075039e-08,0.000260892353253,0.105472415686,1.02685548953e-09,1.12403810218e-11,4.40968534576e-07,4.12489420398e-09,1.83661974518e-11,3.26670890338e-09,2.46343900834e-09,6.51427661813e-11,1.38255117577e-07,6.65567378988e-10,2.9870677043e-09,2.5485061883e-07,4.10156388853e-08,1.41157696643e-10,0.00025127371191,1.58634120453e-05,5.36251245649e-05,0.000303542474285,9.58249802352e-06,4.80791015889e-07,7.68734992107e-07,0.000225160401897,0.000108546613774,1.06672459754e-09,2.64288501057e-05
59,9.63196271186e-06,1.93634663859e-09,1.80004087724e-06,6.67440372126e-06,3.41509540647e-08,5.98565252918e-10,5.59445112458e-09,1.75861373464e-07,8.5167776831e-08,3.46704155163e-07,1.17033840952e-10,2.9742452945e-10,2.94145792168e-07,2.42838804621e-10,2.50068965535e-10,1.92524635168e-06,7.65438222788e-13,4.98303563745e-07,2.07838746213e-09,1.48022061275e-09,2.32925481214e-06,3.84873660719e-11,9.60068802236e-10,2.13407930216e-10,3.35365173132e-11,2.37049935237e-08,1.10792170744e-05,3.92427063067e-12,1.0625189617e-07,9.12587713731e-11,9.58185069067e-07,9.93355797618e-07,8.30853314255e-05,2.26765394018e-07,4.75143906442e-06,2.68570391621e-11,2.54708734104e-08,1.46696405023e-11,2.45450135911e-11,1.35215405539e-09,3.9719226172e-12,4.99378188579e-07,2.059783899e-09,1.03583065736e-10,3.45863497841e-08,9.15002651425e-09,1.97495228349e-05,2.39544994951e-10,1.66021507653e-08,7.32954877347e-11,0.000113260917715,1.85470572234e-08,1.59530991368e-05,1.15735743211e-09,8.9578384177e-07,1.29058093989e-06,0.000203387477086,5.34519131179e-05,2.17992783291e-06,3.77294327336e-07,1.3877591698e-07,2.30331469453e-08,5.55086160148e-07,2.35538550442e-06,2.12859649764e-05,0.0110360505059,2.1609102987e-06,5.47617395874e-10,0.515677154064,0.471592247486,6.54586256132e-05,1.14547685826e-06,1.7498495708e-10,2.13286652229e-10,6.44463815647e-10,7.52683263272e-06,3.370376362e-05,5.24322447439e-13,2.78161564893e-08,2.47872685577e-06,1.6805503833e-07,3.67068389573e-11,4.80753942611e-06,1.70461476046e-08,9.07280861551e-10,1.74105423412e-06,0.00011902651022,0.000853571633343,1.02090871223e-05,2.36603796111e-07,1.19162677947e-06,7.02833169441e-09,1.54943859343e-06,3.70538231209e-08,2.51602486969e-05,1.76680026165e-09,3.56628061127e-06,7.70654165483e-11,1.92149954614e-07
62,2.09878044188e-06,1.15980680615e-09,2.21667924052e-05,0.000206120108487,5.29347954359e-10,8.42561718173e-08,1.07593777443e-07,6.05534844489e-10,1.47204291352e-05,8.78489547773e-09,0.000424720725277,1.25704400489e-05,1.37651898058e-06,2.15237446355e-06,4.30185355071e-06,0.00400771014392,7.47928788769e-05,5.02674902236e-06,0.00271921837702,8.70038041612e-10,0.000348396511981,1.84317248964e-11,0.0997578948736,0.000133388617542,0.034849382937,0.0237101409584,2.07733919524e-05,4.51107371191e-06,0.00189285562374,0.0102886622772,0.0422034822404,0.00866851769388,9.69452958088e-05,1.26264512801e-05,0.000198674169951,1.94759250394e-10,3.18358888762e-06,0.0218893084675,0.00692496309057,0.01660438627,0.0248187165707,3.15859227662e-09,0.000666966661811,0.0437474064529,0.00552185764536,6.21401333167e-11,7.27924714283e-07,1.12983907457e-05,1.35875222895e-06,3.20001358745e-10,0.00011761051428,1.03055945999e-07,2.28742692343e-06,1.65554525644e-09,5.92553917045e-08,3.52784930158e-08,7.01573253536e-06,0.387512296438,1.62148324989e-07,1.71004001004e-06,1.89250528138e-07,1.50935338752e-05,4.3940883188e-05,1.38600926221e-05,1.07965758556e-09,5.27926972971e-11,4.74710213894e-05,0.0116931339726,4.16963703174e-05,0.000186925855814,1.33927287607e-05,2.90732714348e-07,0.0018409191398,6.47217575533e-06,2.03521312869e-06,2.42482943447e-11,3.0906571169e-07,1.61912375916e-05,5.42350886423e-10,5.03443470734e-06,3.63452095087e-08,5.76311533218e-11,3.912178272e-06,1.31026176575e-08,0.00133260269649,4.19614423208e-07,2.85319038085e-06,5.2118275562e-07,0.245496079326,0.000142141288961,1.59000719577e-05,4.87887109557e-06,0.000200139416847,0.000972370558884,7.92315258877e-05,4.37280777987e-06,0.000301820167806,3.14290771186e-09,9.24650066736e-07
